appid,ate,se,nobs,price,title,regular_price,logprice,ngames,ngames_pub,logngames,years_since_release,release_year,logyrs,indie,multiplayer,free_to_play,rich_story,difficult,early_access,remake,retro,metascore,metastd,rating_count,logratecount,date_num,wkend,is_promo,game_sponsored,game_sponsored_daily,game_primary,game_primary_daily,is_significant
960090,0.0101682911108744,0.000554647389435109,5447,,Bloons TD 6,9.9899998,,1,7,0,2.4000001,2018,1.22377546103388,1,1,0,0,1,0,0,0,-99,1.8838506,107392,11.584250282024,0,FALSE,,0.0058167255,0,0.28654525,0.551785528448818,TRUE
960170,0.0266869959791192,0.00504680663910122,5447,,DJMAX RESPECT V,49.990002,,3,4,1.09861228866811,1.1671233,2020,0.773400619874164,0,1,0,0,1,1,0,0,80,2.7023077,14605,9.58918768218006,0,FALSE,,0.00054024853,0.0065816538408399,0.26310104,0.366927191149443,TRUE
960910,0.0187063170874583,0.00541275630874637,5447,,Heavy Rain,19.99,,2,3,0.693147180559945,0.89589041,2020,0.639688601529398,0,0,0,1,0,0,0,0,83,2.5629942,4369,8.38251828808964,0,FALSE,,0.0074005551,0,0.021276595,0,TRUE
962130,0.0171993332078109,0.00330306474212442,5447,,Grounded,29.99,,12,29,2.484906649788,0.78630137,2020,0.580147208420849,0,1,0,1,0,1,0,0,-99,-99,24405,10.1025842826918,0,FALSE,,0.0054869684,0,0.15030374,0.07222571503371,TRUE
965230,0.0289239642661878,0.00749717596084422,5447,,DORAEMON STORY OF SEASONS,49.990002,,12,50,2.484906649788,1.5863013,2019,0.950228785550297,0,0,0,0,0,0,0,0,66,-99,1466,7.29097477814298,0,FALSE,,0,0,0.032258064,0,TRUE
967050,0.0254977353631377,0.00550848326456443,5447,,Pacify,4.9899998,,2,1,0.693147180559945,2.2164383,2019,1.16827462934388,1,1,0,0,0,0,0,0,-99,3.0641289,26955,10.2019611860661,0,FALSE,,0.0071123755,0,0.0061640586,0,TRUE
968970,0.0204380673957339,0.0039903192983823,5447,,Lumberjack's Dynasty,19.99,,1,3,0,0.20547946,2021,0.186877379920724,0,1,0,1,0,1,0,0,65,-99,1721,7.45124168498768,0,FALSE,,0.014084507,0,0.12676056,0,TRUE
969990,-0.00727892473912943,0.00377745127668399,5447,,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,29.99,,7,42,1.94591014905531,0.88219178,2020,0.632436938203177,0,1,0,1,0,0,1,0,79,1.6238446,9277,9.13540128531169,0,FALSE,,0,0,0.86406249,1.00000001490116,FALSE
972660,0.033073747906952,0.00163789649216779,5447,,Spiritfarer®,29.99,,1,2,0,0.7287671,2020,0.54740849548804,1,1,0,1,0,0,0,0,84,2.0495496,11592,9.3581567466704,0,FALSE,,0.0073487847,0,0.098925948,0.174854561686516,TRUE
975470,0.0444291282844024,0.0678410355169515,5447,,Silver Chains,24.99,,1,1,0,1.7643836,2019,1.01681768064624,1,0,0,1,0,0,0,0,75,-99,405,6.00635315960173,0,FALSE,,0.0055248621,0,0,0,FALSE
976310,-0.00280891455080737,0.00111052489660268,5447,,Mortal Kombat 11,49.990002,,7,7,1.94591014905531,2.0520549,2019,1.11581510146488,0,1,0,1,0,0,0,0,91,2.3014941,52449,10.8676156138244,0,FALSE,,0.001442065,0,0.75059485,0.909268746137968,TRUE
976730,0.0108898016278494,0.00152874442540398,5447,,Halo: The Master Chief Collection,39.990002,,12,29,2.484906649788,1.4383562,2019,0.891324123750436,0,1,0,1,0,0,0,0,95,2.8529649,162718,11.9997800657374,0,FALSE,,0.0044953921,0,0.54821306,0.890612549646903,TRUE
977570,0.0278687248619949,0.182156541356999,5447,,The Experiment: Escape Room,3.99,,1,1,0,2.4684932,2018,1.24372026333964,1,1,0,0,0,0,0,0,-99,-99,205,5.32787616878958,0,FALSE,,0,,0,,FALSE
977950,0.00690644994383201,0.00462288903445582,5447,,A Dance of Fire and Ice,5.9899998,,2,1,0.693147180559945,2.2958903,2019,1.19267632872635,1,0,0,0,1,0,0,0,-99,1.2000042,24946,10.1245088534692,0,FALSE,,0.0006939625,0,0.21512838,0.360484938486479,FALSE
982720,0.00927361782897095,0.0495180962617773,5447,,Paradise Lost,14.99,,2,1,0.693147180559945,0.13150685,2021,0.123550239983868,1,0,0,1,0,0,0,0,58,2.387759,994,6.90274273715859,0,FALSE,,0,0,0,0,FALSE
997070,0.0189764214329914,0.00114140858130325,5447,,Save 40% on Marvel's Avengers,39.990002,,15,61,2.70805020110221,0.68219179,2020,0.520097580020677,0,1,0,1,0,0,0,0,-99,-99,22115,10.0040566074578,0,FALSE,,0.014752371,0,0.48809272,0.884132702718489,TRUE
1004490,0.0357786929709633,0.0367797736082478,5447,,Tools Up!,19.99,,2,1,0.693147180559945,1.4383562,2019,0.891324123750436,1,1,0,0,1,0,0,0,62,-99,618,6.4281052726846,0,FALSE,,0.109375,,0.0390625,,FALSE
1006510,0.000240708252932616,0.0590565624336192,5447,0,,0,0,1,2,0,2.2246575,2019,1.17082674305756,,0,1,,0,,,,72,-99,,,0,FALSE,,0.009615385,,0.024038462,,FALSE
1007040,0.0180772039428481,0.00599526353107481,5447,,EARTH DEFENSE FORCE 5,59.990002,,1,2,0,1.8356165,2019,1.04225937385611,0,1,0,0,1,0,0,0,76,2.6780357,5214,8.55929436743487,0,FALSE,,0.091575094,0,0.0036630037,0,TRUE
1009560,0.0139125161301889,0.00183491302660112,5447,,The Tenants,19.99,,2,1,0.693147180559945,0.12876712,2021,0.121125992854414,0,0,0,1,0,1,0,0,-99,-99,3027,8.01565761455734,0,FALSE,,0.0044943821,0,0.0044943821,0,TRUE
1011670,0.00380363913761528,0.0322429561068391,5447,,Totally Reliable Delivery Service,14.99,,5,16,1.6094379124341,0.10958904,2021,0.103989712536393,0,1,0,1,0,0,0,0,64,2.4705884,244,5.50125821054473,0,FALSE,,0.02,0,0.013333334,0,FALSE
1012880,0.0101187748859025,0.0060415156858371,5447,,60 Seconds! Reatomized,9.9899998,,2,2,0.693147180559945,1.7972603,2019,1.02864047388678,1,0,0,1,1,0,1,0,65,1.2990381,5590,8.62891344102665,0,FALSE,,0.0019193857,0,0,0,FALSE
1013910,0.0217946822519834,0.0700907307985109,5447,,Aron's Adventure,29.99,,1,1,0,0.093150683,2021,0.0890640615404546,1,0,0,1,0,0,0,0,70,-99,147,4.99721227376412,0,FALSE,,0,,0,,FALSE
1015500,-0.00140546329710843,0.00170111431128402,5447,,WWE 2K20,59.990002,,16,52,2.77258872223978,1.5561644,2019,0.938507853695721,0,1,0,0,0,0,0,0,42,2.4676924,4837,8.48425669116997,0,FALSE,,0.0021520804,0,0.6190818,0.999999993480742,FALSE
1016120,0.0193410030609596,0.00118361217493678,5447,,PGA TOUR 2K21,59.990002,,16,52,2.77258872223978,0.72054797,2020,0.542642827296535,0,1,0,1,0,0,0,0,74,2.7975678,4318,8.3707791729607,0,FALSE,,0.015735215,0,0.4655453,0.593607627029996,TRUE
1016920,0.0297184800730902,0.0093659786526759,5447,,Save 55% on Unrailed!,19.99,,3,14,1.09861228866811,0.63013697,2020,0.488664041963138,1,1,0,1,0,0,0,0,77,2.7975678,10206,9.2308290384035,0,FALSE,,0.019157087,0.899381279945374,0.0057471264,0,TRUE
1017180,0.0227183316534319,0.00349709244766142,5447,,The Long Drive,11.99,,1,1,0,1.6273973,2019,0.965993736420863,1,0,0,1,0,1,0,0,-99,-99,5053,8.52793528794814,0,FALSE,,0.0014204546,0,0.10511363,0.0034692108165473,TRUE
1017900,0.0023289970637461,0.000771929896757573,5447,,Age of Empires: Definitive Edition,19.99,,12,29,2.484906649788,1.7287672,2019,1.00384993211456,0,1,0,1,0,0,1,0,69,2.6468489,7590,8.93471861401677,0,FALSE,,0.0041551245,0,0.81855953,1.00000001583248,TRUE
1018830,0.0121494256042549,0.00385519347678865,5447,,Element TD 2 - Multiplayer Tower Defense,14.99,,1,1,0,0.10684931,2021,0.101517519799451,1,1,0,1,0,0,0,0,-99,-99,1480,7.3004728142678,0,FALSE,,0,,0.067873307,,TRUE
1019310,0.0108480023301401,0.0481076748404481,5447,,VirtuaVerse,14.99,,1,1,0,0.99726027,2020,0.691776376437141,1,0,0,1,0,0,0,1,75,2.1401501,697,6.54821910276237,0,FALSE,,0,,0,,FALSE
1019550,0.0223474349143241,0.035339118844704,5447,,Thief Simulator VR,19.99,,3,10,1.09861228866811,0.51232874,2020,0.413650674759821,1,0,0,1,0,1,0,0,-99,-99,704,6.55819780281227,0,FALSE,,0,,0,,FALSE
1025250,0.0302061090690617,0.0129847221403524,5447,,Shadow Corridor,7.9899998,,1,1,0,2.1780822,2019,1.15627793310413,1,0,0,0,0,0,0,0,-99,-99,1091,6.99576615630485,0,FALSE,,0,0,0.034825869,0,TRUE
1028630,0.044708713507173,0.00598889194249849,5447,,Cricket 19,44.990002,,1,1,0,1.7835616,2019,1.0237312588079,0,1,0,0,0,0,0,0,73,-99,1687,7.4312996751559,0,FALSE,,0.00023310023,0,0.98228437,1.00000000372529,TRUE
1030830,-0.00247887664523963,0.00176043011258741,5447,,Mafia II: Definitive Edition,29.99,,16,52,2.77258872223978,0.97808218,2020,0.682127779354656,0,0,0,1,0,0,0,0,79,2.8104913,11551,9.35461386113261,0,FALSE,,0,0,0.016722407,0,FALSE
1030840,0.00290018890936565,0.0022291615714667,5447,,Mafia: Definitive Edition,39.990002,,16,52,2.77258872223978,0.62739724,2020,0.486981953322241,0,1,0,1,0,0,1,0,79,2.8556824,31063,10.3438048714115,0,FALSE,,0.0021645022,0,0.37662336,0.896147429943085,FALSE
1038370,0.0315896166432974,0.00494616488245074,5447,,Trials of Fire,19.99,,1,1,0,0.087671235,2021,0.0840389290568399,0,0,0,1,0,0,0,0,83,1.3552605,2075,7.63819824428578,0,FALSE,,0.025,0,0.0083333338,0,TRUE
1041320,0.0943816418739922,0.000885419181802624,5447,0,Lords Mobile,0,0,1,1,0,1.939726,2019,1.07831637972854,0,1,1,0,0,0,0,0,82,-99,3482,8.155649270366,0,FALSE,,0.011235955,0,0.81460673,1,TRUE
1043390,0.0236993852890084,0.0207934377032684,5447,,FlowScape,14.99,,1,1,0,1.7397261,2019,1.00785795189965,1,0,0,0,0,0,0,0,-99,-99,1010,6.91869521902047,0,FALSE,,0,,0,,FALSE
1046930,0.118703129538818,0.000757262049067069,5447,0,Dota Underlords,0,0,10,27,2.30258509299405,1.8931507,2019,1.06234611589205,0,1,1,1,0,0,0,0,90,2.7439396,87365,11.377861469939,0,FALSE,,0.0035555556,0,0.72888887,0.910557376220822,TRUE
1049410,0.00592752486546051,0.00476372840484518,5447,,Superliminal,19.99,,1,1,0,0.51232874,2020,0.413650674759821,0,0,0,1,0,0,0,0,81,2.1484313,10412,9.2508103045299,0,FALSE,,0.007017544,0,0.0043859649,0,FALSE
1049590,0.0131039891261047,0.00687235631975191,5447,0,Eternal Return,0,0,1,2,0,0.57260275,2020,0.452732049270176,1,1,1,1,0,1,0,0,-99,-99,32357,10.3846165645653,0,FALSE,,0.0073311296,0,0.81536573,0.930330665789825,FALSE
1053680,0.0265640949732452,0.0259577800144242,5447,,Granny Simulator,4.9899998,,1,1,0,1.7342466,2019,1.00585593174701,1,1,0,0,0,1,0,0,-99,-99,2605,7.86557175768479,0,FALSE,,0,,0,,FALSE
1055540,0.0210611298254436,0.0107963807152474,5447,,A Short Hike,7.9899998,,1,1,0,1.7835616,2019,1.0237312588079,1,0,0,1,0,0,0,0,80,1.4835447,7900,8.97474461272273,0,FALSE,,0,0,0.0066225166,0,FALSE
1056600,0.026529432218387,0.0206370578823831,5447,,Home Sweet Home : Survive,6.9899998,,1,1,0,0.12876712,2021,0.121125992854414,1,1,0,0,0,1,0,0,-99,-99,5652,8.63994165667529,0,FALSE,,0.0017006802,0.0020331763662398,0.29251701,0.422803838329855,FALSE
1057090,0.00900899649181216,0.00339011675282271,5447,,Ori and the Will of the Wisps,29.99,,12,29,2.484906649788,1.1671233,2020,0.773400619874164,1,0,0,1,1,0,0,0,88,1.5605261,72703,11.1941516826408,0,FALSE,,0.00050301809,0,0.065392353,0.0293216123245656,TRUE
1061090,0.0989096906448353,0.0101290364430253,5447,,Jump King,12.99,,1,1,0,2.0246575,2019,1.10679786193209,1,0,0,0,1,0,0,1,74,-99,5371,8.58895555764313,0,FALSE,,0.0061065876,0,0.20336787,0.990050707157934,TRUE
1061730,0.0291603059343671,0.0603106765259099,5447,,Super Monkey Ball: Banana Blitz HD,29.99,,17,84,2.83321334405622,1.4191781,2019,0.883427854382737,0,1,0,0,0,0,1,0,63,-99,277,5.62762111369064,0,FALSE,,0,,0,,FALSE
1062160,0.0144863019124596,0.00572010740812303,5447,,Poly Bridge 2,14.99,,1,2,0,0.95342463,2020,0.669584052736433,1,0,0,1,1,0,0,0,69,-99,3364,8.12118324207883,0,FALSE,,0.0036363637,0,0.032727271,0.640138387680054,TRUE
1069530,0.00791848903379865,0.0299448190302037,5447,,Narita Boy,24.99,,9,9,2.19722457733622,0.1150685,2021,0.10891583800261,0,0,0,1,0,0,0,1,81,2.1480646,416,6.0330862217988,0,FALSE,,0.012244898,,0,,FALSE
1069650,0.0382377165559894,0.00253808998559049,5447,,Ultimate Admiral: Age of Sail,29.99,,1,4,0,0.093150683,2021,0.0890640615404546,1,0,0,0,1,1,0,0,74,-99,1230,7.11558212618445,0,FALSE,,0,,0,,TRUE
1071870,0.00522560004700821,0.0176714152111992,5447,,Biped,14.99,,1,4,0,1.1232877,2020,0.752965689319242,1,1,0,1,0,0,0,0,74,2.1480646,3790,8.24038511551633,0,FALSE,,0,0,0.0093457941,0,FALSE
1079260,0.0191056715959639,0.0115322302633658,5447,,Fireworks Mania - An Explosive Simulator,11.99,,1,1,0,0.39726028,2020,0.334513376449605,0,0,0,1,0,0,0,0,-99,-99,1491,7.30787278076371,0,FALSE,,0.010869565,,0,,FALSE
1080110,0.0331576810890983,0.00172927056390165,5447,,F1® 2020,59.990002,,3,26,1.09861228866811,0.83835614,2020,0.608871770125405,0,1,0,0,1,0,0,0,88,3.1843359,34028,10.4349683812272,0,FALSE,,0.002232793,0.0038611416239291,0.65760607,0.713158489685156,TRUE
1082430,0.00347450645022844,0.017412750308468,5447,,Before Your Eyes,9.9899998,,5,6,1.6094379124341,0.090410955,2021,0.0865546481215442,1,0,0,1,0,0,0,0,77,0.94280726,4574,8.42836197770962,0,FALSE,,0.0048309178,0,0.016908212,0,FALSE
1085510,0.015258547014573,0.0123764416071851,5447,,Save 85% on Garfield Kart - Furious Racing,14.99,,1,4,0,1.5123287,2019,0.921210091956416,0,1,0,0,0,0,0,0,74,1.118034,4203,8.34379173199684,0,FALSE,,0.0072289156,,0.03373494,,FALSE
1085660,0.119677367386524,0.00154936975827011,5447,0,Destiny 2,0,0,1,1,0,1.6109589,2019,0.959717548497734,0,1,1,1,0,0,0,0,83,2.7158103,385513,12.8623327877982,0,FALSE,,0.040880084,0.020362661782201,0.8232435,0.969381257054351,TRUE
1086940,0.0207917080984982,0.00105318571351274,5447,,Baldur's Gate 3,59.990002,,2,6,0.693147180559945,0.59452057,2020,0.466573107980561,0,1,0,1,0,1,0,0,-99,-99,41837,10.6415602964491,0,FALSE,,0.0010526315,0,0.10315789,0,TRUE
1088150,0.0149767633380028,0.010811897358119,5447,0,Scribble It!,0,0,1,1,0,0.55616438,2020,0.442224062849927,1,1,1,0,0,1,0,0,-99,-99,4589,8.43163530305459,0,FALSE,,0,0,0,0,FALSE
1089350,0.000115209315160902,0.0021145538494469,5447,,NBA 2K20,60,,16,52,2.77258872223978,1.6821917,2019,0.98663425881523,0,1,0,0,0,0,0,0,74,1.9251951,58726,10.9806548659927,0,FALSE,,0.0007979254,0,0.61160982,0.898083813197445,FALSE
1089980,0.0148363058353904,0.00271301701875188,5447,,The Henry Stickmin Collection,14.99,,2,2,0.693147180559945,0.7589041,2020,0.564690944655756,1,0,0,1,0,0,0,0,-99,2.0103605,24679,10.1137484780193,0,FALSE,,0.01438849,0,0.01438849,0,TRUE
1090630,0.0240631597065617,0.0111087136590323,5447,,Granblue Fantasy: Versus,59.990002,,1,15,0,1.1616439,2020,0.77086899704792,0,1,0,0,0,0,0,0,-99,-99,4459,8.40290404501411,0,FALSE,,0,0,0.79156685,0.968542633811012,TRUE
1091500,0.0382478411269559,0.000268597333401746,5447,,Cyberpunk 2077,59.990002,,4,5,1.38629436111989,0.41917807,2020,0.350077880086258,0,0,0,1,0,0,0,0,86,-99,428254,12.9674740915414,0,FALSE,,0.0093042068,0.0521381720900536,0.14576592,0.115405926146195,TRUE
1094710,0.0185519384640916,0.032797599798238,5447,0,Royal Crown,0,0,2,1,0.693147180559945,0.2109589,2021,0.191412525101542,0,1,1,0,0,1,0,0,-99,-99,3138,8.05165955684195,0,FALSE,,0,0,0.66876972,0.535554144531488,FALSE
1096570,0.0621825203354443,0.0147463753888529,5447,,SONG OF HORROR COMPLETE EDITION,29.99,,1,1,0,1.5287671,2019,0.92773187171126,0,0,0,1,0,0,0,0,74,2.9364009,1474,7.29641326877392,0,FALSE,,0.016638935,0,0.054353856,0,TRUE
1097150,0.0319979769624682,0.00146600555393525,5447,,Fall Guys: Ultimate Knockout,19.99,,1,1,0,0.76712328,2020,0.569352958872196,1,1,0,0,1,0,0,0,80,2.7759073,377882,12.8423399028798,0,FALSE,,0.0083577828,0.0013213016500231,0.42938703,0.429682516447656,TRUE
1097840,0.0369287398705772,0.00233123335263857,5447,,Gears 5,39.990002,,12,29,2.484906649788,1.6712328,2019,0.982540088697407,0,1,0,1,0,0,0,0,82,2.7077394,17228,9.75434928953241,0,FALSE,,0.00061491161,0,0.82252115,0.968120597162851,TRUE
1100600,0.100435188450079,0.000469217676990373,5447,,Football Manager 2020,0,,17,84,2.83321334405622,1.4767123,2019,0.906931995194641,0,1,0,0,0,0,0,0,84,2.9764049,30959,10.3404513277037,0,FALSE,,0.016666668,0,0.06666667,1,TRUE
1104280,0.0229160909562901,0.00405124978720985,5447,,The Slormancer,14.99,,1,1,0,0.09589041,2021,0.0915671926504905,1,0,0,0,0,1,0,0,-99,2.0103605,2475,7.81439963380449,0,FALSE,,0.0038314175,0,0.0076628351,1,TRUE
1104450,0.00983258865522544,0.00698972340599868,5447,0,Bombergrounds: Battle Royale,0,0,1,1,0,1.1808219,2020,0.779701824096062,0,1,1,1,0,1,0,1,-99,-99,6164,8.72664341559844,0,FALSE,,0,0,0,0,FALSE
1113000,0.00771235994571366,0.00090772019079608,5447,,Persona 4 Golden,19.99,,17,84,2.83321334405622,0.90958905,2020,0.646888061840873,0,0,0,1,0,0,0,0,87,1.4881326,48175,10.7826162507215,0,FALSE,,0,0,0.30763116,0.437093905173242,TRUE
1116580,0.00625977313862765,0.0401105696347315,5447,,Shady Part of Me,14.99,,3,36,1.09861228866811,0.41643837,2020,0.348145530693829,1,0,0,0,0,0,0,0,78,2.4224074,454,6.12029741895095,0,FALSE,,0,0,0.057692308,0,FALSE
1118200,0.0102425778317845,0.00121936263680108,5447,,People Playground,9.9899998,,1,1,0,1.8027397,2019,1.03059740308272,1,0,0,0,0,0,0,0,-99,1.7365358,55056,10.9161242911969,0,FALSE,,0,,0,,TRUE
1119730,0.0137864083607047,0.00325155990916329,5447,,Ranch Simulator,24.99,,1,2,0,0.18630137,2021,0.170840374535472,1,1,0,1,0,1,0,0,-99,-99,4581,8.42989086301344,0,FALSE,,0.017282479,0.0182132963091135,0.097139455,0.218351802555844,TRUE
1130620,0.0264435994173503,0.0512785624728287,5447,,Save 20% on Aka Manto | 赤マント,4.9899998,,1,1,0,1.6328768,2019,0.968077088686448,1,0,0,1,0,0,0,0,-99,-99,398,5.98896141688986,0,FALSE,,0,,0,,FALSE
1137460,0.0215170917659747,0.01364401856832,5447,,ALTF4,1.99,,1,1,0,0.22191781,2021,0.200421599894972,0,0,0,1,0,1,0,0,68,-99,4548,8.42266270757,0,FALSE,,0.0061219684,0,0.020485049,0.147583470214158,FALSE
1139900,-0.00211469485265147,0.01180467824708,5447,,Save 50% on Ghostrunner,29.99,,4,19,1.38629436111989,0.53698629,2020,0.4298235445427,0,0,0,0,1,0,0,0,81,1.964669,28192,10.2468289991624,0,FALSE,,0.010220126,0,0.24213837,0.868506491184235,FALSE
1141120,0.0163135001645817,0.0567740261241311,5447,,Scarlet Hood and the Wicked Wood,14.99,,1,2,0,0.090410955,2021,0.0865546481215442,1,0,0,1,0,0,0,0,71,-99,101,4.62497281328427,0,FALSE,,0,,0,,FALSE
1145360,0.0316120601609757,0.00123995109652912,5447,,Hades,24.99,,1,4,0,0.64657533,2020,0.498697573382001,1,0,0,1,1,0,0,0,93,-99,154176,11.9458565720473,0,FALSE,,0.0046940194,0,0.1841968,0.447747095953673,TRUE
1147560,0.0231324955267433,0.00218141080856549,5447,,Skul: The Hero Slayer,19.99,,3,4,1.09861228866811,0.3041096,2021,0.26552050905229,1,1,0,1,1,1,0,0,80,3.16381,24330,10.0995065364537,0,FALSE,,0.0096566528,0,0.023605151,0,TRUE
1147660,0.0336660406400433,0.00254296419621811,5447,,ArcheAge: Unchained,15.99,,1,8,0,1.5671233,2019,0.942785933458492,0,1,0,1,0,0,0,0,80,3.1126978,3162,8.05927622330565,0,FALSE,,0,0,0.44166666,0.868270337581635,TRUE
1150690,0.0119425858817447,0.00124469873401927,5447,,OMORI,19.99,,1,1,0,0.37534246,2020,0.318702761925971,1,0,0,1,0,0,0,0,87,2.3237033,22032,10.0002966084642,0,FALSE,,0.0043066321,0,0.18087855,0.0002641719183885,TRUE
1151340,-0.00106714748682094,0.00100874215700816,5447,,Fallout 76,39.990002,,9,35,2.19722457733622,1.0739726,2020,0.729465898533953,0,1,0,1,0,1,0,0,79,1.2252493,54058,10.8978313216941,0,FALSE,,0.0085892947,0,0.65842092,0.802986668917583,FALSE
1151640,0.0631396500379284,0.000787219904046053,5447,,Horizon Zero Dawn™ Complete Edition,49.990002,,2,3,0.693147180559945,0.7589041,2020,0.564690944655756,0,0,0,1,0,0,0,0,76,2.9084122,54958,10.9143427316798,0,FALSE,,0.0085763289,0,0.17004003,0.729031182804647,TRUE
1156250,0.0437598390411847,0.0621745201930148,5447,,The Exorcist: Legion VR (Deluxe Edition),24.99,,1,1,0,1.5863013,2019,0.950228785550297,1,0,0,0,0,0,0,0,79,-99,96,4.57471097850338,0,FALSE,,0,,0,,FALSE
1158310,0.00665249033312016,0.000262881113757607,5447,,Crusader Kings III,49.990002,,6,44,1.79175946922806,0.69041097,2020,0.524971676886916,0,1,0,1,0,0,0,0,91,2.6053457,57985,10.9679568810815,0,FALSE,,0.0071806503,0,0.28382465,0.271111108362675,TRUE
1170970,0.00180973018053982,0.00230099976565781,5447,0,Marbles on Stream,0,0,1,1,0,3.1232877,2018,1.41665083057723,0,1,1,0,0,0,0,0,-99,-99,979,6.88755257166462,0,FALSE,,0.0091832606,0.0078945569694042,0.39158601,0.407319162495696,FALSE
1172380,0.0158947153610154,0.00102167255438657,5447,,STAR WARS Jedi: Fallen Order™,39.990002,,18,60,2.89037175789616,1.4876713,2019,0.91134705200118,0,0,0,1,0,0,0,0,81,2.4751651,77673,11.2602758600232,0,FALSE,,0.0078907432,0,0.064036421,0.0001135331549449,TRUE
1172470,0.131819176497372,0.00184209058216848,5447,0,Apex Legends™,0,0,18,60,2.89037175789616,0.51232874,2020,0.413650674759821,0,1,1,1,0,0,0,0,88,2.9526076,273922,12.5206023239783,0,FALSE,,0.0068706041,0.005501542691718,0.8032437,0.873937210339285,TRUE
1172620,0.108486443410441,0.00160732040024367,5447,,Sea of Thieves,39.990002,,12,29,2.484906649788,0.93698633,2020,0.661133327094845,0,1,0,1,0,0,0,0,67,2.9059029,155831,11.9565337828564,0,FALSE,,0.0069660507,0.0010063459922094,0.61942786,0.918964065895125,TRUE
1174180,0.0335762183460271,0.000547713960512566,5447,,Red Dead Redemption 2,59.990002,,10,10,2.30258509299405,1.4328767,2019,0.889074384342111,0,1,0,1,0,0,0,0,93,3.1596758,197442,12.1932052140732,0,FALSE,,0.0043857414,0.0008044769056141,0.45627007,0.238270978800756,TRUE
1177660,0.0258043865618295,0.0250327401728027,5447,,Escape the Ayuwoki,6.9899998,,1,1,0,1.4575342,2019,0.899158489524242,1,0,0,1,0,0,0,0,-99,-99,342,5.83773044716594,0,FALSE,,0.011472275,0,0.040152963,0.0386889427900314,FALSE
1182110,0.0132791033780665,0.00704725657975128,5447,,Weed Shop 3,19.99,,1,1,0,0.10410959,2021,0.0990392092326778,0,0,0,1,0,1,0,0,-99,-99,405,6.00635315960173,0,FALSE,,0.0081799589,0,0.11451942,0,FALSE
1182830,0.0218858886049668,0.0411853670665499,5447,,QT,9.9899998,,1,1,0,1.2986301,2020,0.832313336794131,1,0,0,0,0,0,0,0,-99,-99,160,5.08140436498446,0,FALSE,,0,,0,,FALSE
1184210,0.0174551310982894,0.0718372253410947,5447,,Fragile,9.9899998,,1,1,0,0.49589041,2020,0.402721621521388,1,0,0,1,1,0,0,0,-99,0,240,5.48479693349066,0,FALSE,,0,,0,,FALSE
1186220,0.0977870451743746,0.00258877511629037,5447,,Wire Lips,8.9899998,,1,1,0,1.3068494,2020,0.835882697476937,1,0,0,0,0,0,0,0,77,-99,101,4.62497281328427,0,FALSE,,0,,0,,TRUE
1190460,0.0183670464002507,0.0019607709984306,5447,,DEATH STRANDING,59.990002,,4,19,1.38629436111989,0.82465756,2020,0.601392331072012,0,0,0,1,0,0,0,0,78,2.6829674,60916,11.0172675608852,0,FALSE,,0,0,0.10934182,0.24313186109066,TRUE
1191900,0.0298740332575441,0.0744838871329035,5447,,Say No! More,14.99,,1,1,0,0.087671235,2021,0.0840389290568399,1,0,0,0,0,0,0,0,70,3.0641294,349,5.85793315448346,0,FALSE,,0,0,0.0083333338,0,FALSE
1194630,0.00393393069174668,0.010940589672753,5447,,The Dark Pictures Anthology: Little Hope,29.99,,12,50,2.484906649788,0.53150684,2020,0.426252113490318,0,1,0,1,0,0,0,0,73,2.875191,3997,8.29354951506035,0,FALSE,,0.010133579,0,0.011976048,0.351285189390183,FALSE
1213740,0.00772232365497063,0.00487823949773657,5447,,,15.99,,1,1,0,1.0328767,2020,0.709451883520199,1,0,0,0,1,1,0,0,20,0,,,0,FALSE,,0,,0,,FALSE
1217060,0.0175524333938253,0.00273324603434207,5447,,Gunfire Reborn,11.99,,1,1,0,0.969863,2020,0.677963997184452,1,1,0,1,0,1,0,0,-99,-99,47376,10.7658921578525,0,FALSE,,0.0070167496,0,0.049343593,0,TRUE
1222140,0.00752035380799609,0.00249546506530095,5447,,Detroit: Become Human,39.990002,,2,3,0.693147180559945,0.89589041,2020,0.639688601529398,0,0,0,1,0,0,0,0,80,2.8192775,31063,10.3438048714115,0,FALSE,,0.0059725265,0,0.066892296,0.0022208404261619,TRUE
1222670,0.00800100249233428,0.000429069159099332,5447,,The Sims™ 4,39.990002,,18,60,2.89037175789616,6.6931505,2014,2.04033038752475,0,1,0,1,0,0,0,0,70,2.7116389,30493,10.3252852219319,0,FALSE,,0.0067958627,0.0055705884005874,0.62831861,0.530158712863795,TRUE
1222690,0.0116130694172925,0.000947136332750213,5447,,Dragon Age™ Inquisition,39.990002,,18,60,2.89037175789616,6.4821916,2014,2.01252574372424,0,0,0,1,0,0,0,0,85,2.8865354,6128,8.72078688348573,0,FALSE,,0.0029390154,0,0.18148421,0.0252968126442283,TRUE
1222700,0.00983212690281171,0.00786588478956039,5447,,A Way Out,29.99,,18,60,2.89037175789616,3.1369863,2018,1.41996757589535,1,1,0,1,0,0,0,0,78,2.7332804,23212,10.0524677455474,0,FALSE,,0.0057424116,0,0.019688269,0,FALSE
